12494058328,7d715a32-4407-48ce-b2f9-b5f1cbb208c0,2019-02-27 20:27:47,经常买这个牌子的袋泡茶，出行携带方便，做英式奶茶也很不错！包装完好无损。赶上促销活动就买了。不过这个规格的是第一次买。京东物流很快，上午下单下午收货！赞！
12523869247,c3a42544-78c3-40e8-a21f-1a89e89318ad,2019-03-09 01:40:11,立顿豪门伯爵红茶没货就换川宁的喝，价格比立顿贵一些应该比立顿好。
12500955710,73ddb7bf-3049-41df-ad25-2301aae99672,2019-03-01 23:42:26,100摄氏度200毫升的水，煮出来的味道有点像小青，柑，很好喝啦
12502916610,2da5b654-4796-4b2b-8b56-c2ab147d9e6e,2019-03-02 16:45:41,价格还是很优惠哒，就是不知道口味好不好，第一次买散装哒茶，等打开尝尝再来评价吧。
12531641277,32e4628e-aacb-4c4d-b80e-b6488cb2f791,2019-03-11 11:57:57,京东大连地区的快递服务吧，人是蛮热情，就是包装太糊弄人，之前也出现过类似的情况，这么一盒茶叶，简单地套个袋子，跟其它同事的快递混在一起！
12508982832,792665dc-1d60-4c7a-9c10-15a96108ed37,2019-03-04 14:13:23,嗯泡了一杯对的和之前喝的味道一样
12496289535,c630821e-388e-461c-8ce9-af164f85845a,2019-02-28 15:32:07,价格超级合适，比~便宜好多，物流也很快。每包都是独立小包装很方便，茶香浓郁，下次有活动还会来买的~
12526180550,1f6ec61e-b4a6-48e4-bb9a-9a4a64c14eb4,2019-03-09 18:40:06,這個茶相對來說雖然沒有什麼茶的苦澀味，但是有一種特殊的佛手柑的香氣，喝完之後會有回甘。
12521839399,8941789f-b02d-42d2-be5d-710e52ecd94d,2019-03-08 13:19:49,同时买了好几款茶，发货还是一如既往的快，包装完好，配送工作人员态度也非常好，棒棒哒
12486391078,5dcb6fa5-322e-4b0c-aacf-d320822fb43f,2019-02-25 14:05:12,第一次购买这个品牌的红茶，是同事推荐的，味道非常好，喜欢喝，放在办公室非常方便
12523022861,75641325-b5df-48bd-a712-f356bb3163f8,2019-03-08 19:29:06,喝起来和立顿不一样的味道吧 味道更浓 更有茶香 回味香更好一些
12501956288,bac96f04-525f-44db-989c-d5bcdffe66ef,2019-03-02 11:54:12,长期回购，下午喝很适合，没有红色款浓郁，但更清新，非常棒
12497183070,257ee49b-1f3d-4eef-8079-40fbfaaed204,2019-02-28 20:13:34,买过来陪牛奶喝的，京东销量第一，希望不要失望
12503370822,986fc0b3-84d1-44f7-aead-340a4a345074,2019-03-02 19:04:26,挺好的?，阴雨天也送啦，很喜欢这款，价格优惠些，真的不错?
12515593474,57d36198-d15c-4b8e-8069-586db59f80b5,2019-03-06 14:08:10,喜欢佛手柑的香味，开罐后香味浓郁，就是茶叶有点碎，很大罐，可以喝很久了。京东物美价廉，发货快，难得评价就敲这么几个字吧
12504621746,882afea8-1394-4e2d-8bc5-fb15f9810c08,2019-03-03 09:24:11,泡奶挺好喝嘚，喜欢～ 快递把盒子压塌了
12520351879,426da82e-8863-405f-8108-646d67eee9b3,2019-03-07 22:15:20,不错的红茶，一直喜欢喝这个，值得购买
12534659761,1503bb34-6456-4742-9c38-a2fcb21b88fd,2019-03-12 09:55:20,还不错，用来做柠檬红茶可能会更好
12530182643,1a8fc485-450b-4bad-baa5-c2bc14cfbaba,2019-03-10 21:47:31,很喜欢川宁红茶的味道，已多次购买
12501336824,da1e423b-98ee-443d-b0e0-97cc7ca9f5a2,2019-03-02 09:00:31,味道不是很浓，淡淡的，茶香好闻
12530788818,630a1aea-4ec6-4ca0-9ebd-e1948c76a47b,2019-03-11 08:22:01,佛手柑味道很浓，越喝越好喝。
12525687171,5a3ed42c-c2d9-4eaa-b0b3-9c3d877bb975,2019-03-09 16:18:20,喝了一段时间，味道香浓醇厚，值得推荐！
12508700339,9a6c06c4-b1fd-4dcc-aed5-431ca2af1223,2019-03-04 12:53:28,同事推荐的，说这个味道不错，试一试
12538442845,336ad8b5-e9f6-4152-9e9b-39151fb12cf5,2019-03-13 11:28:45,很好吃！卖了很多次！每次都会买个四五罐！没有几天时间就吃完了！真的很棒，加油加油！下次吃完了还会再来买的哟！真的开心！么么哒＾3＾！
12519363006,ffc145a8-2abf-4d15-855b-e0c03ee3668e,2019-03-07 17:04:46,物流是真的快，己经喝上了，还行。
12515885260,9ae03c36-4f9e-411a-9d32-45b2df2dd0e6,2019-03-06 15:40:48,味道超级棒！！一天喝喝两三包！！
12504124557,ebc575f2-8844-44e3-b3d7-e49ca2447ce3,2019-03-02 23:19:29,喜欢它的味道，袋泡茶就它了。
12524733990,da017c30-ce0a-42ba-b081-e94b6d37db3e,2019-03-09 11:36:53,此用户未填写评价内容
12502540311,330e2085-637a-4925-9388-d2d3b422c105,2019-03-02 14:51:13,"刚到试了下,之前有饮过这口味的别的牌子。感觉味到不够浓,300ml一杯计算顶多冲3到4杯就淡了。口味还合意就是不经泡性价比一般。"
12537320158,3fc9a3dc-9b4b-4448-b15a-2c477a0df3fc,2019-03-12 22:43:35,小哥哥真的送货很早、京东物流真的体验太好了；一如既往很好喝，中午正好吃撑了、下午喝一杯、消食养胃真好
12490847112,fcceab17-da71-4948-8dd4-6a95cb3252dc,2019-02-26 20:13:02,一直在京东买，主要是方便，不用等太久，东西的品质也还可以，经常关注有优惠，每月花了不少钱在这里。
12486959441,b87b7ea0-f1eb-4e7a-9ac7-2998fe3ea95f,2019-02-25 16:55:27,金灶（KAMJOVE） 自动加水器桶装水抽水器吸水器感应触控压水器茶道茶具配件 P-08
12509480587,2de8e6bb-6188-429e-9b66-a4c68458ae0a,2019-03-04 16:39:16,之前朋友送过一盒川宁的早餐红茶，感觉不错，这次买的伯爵味道也挺好，冲泡也方便。
12492640551,0c464a50-0538-4173-835b-fb0f55e7f17d,2019-02-27 13:01:16,包装好，送货快！口味佳！好东西！！！
12491248766,3f13568e-59d2-4e99-9253-fe6fc9a703c3,2019-02-26 22:20:49,发货到货一如既往地快。茶口感很好，冲泡好喝，用来做冻曲奇也别有风味。推荐！
